Trained On,Tested On,Model,Accuracy,,,
b100d10.csv,b1000d100.csv,MLPClassifier(),0.361111111,,,
b100d10.csv,b1000d30.csv,MLPClassifier(),0.46962963,,,
b100d10.csv,b100d100.csv,MLPClassifier(),0.509259259,,,
b100d10.csv,b100d30.csv,MLPClassifier(),0.664074074,,,
b100d10.csv,b5000d10.csv,MLPClassifier(),0.514444444,,,
b100d10.csv,b5000d100.csv,MLPClassifier(),0.36962963,,,
b100d10.csv,b5000d30.csv,MLPClassifier(),0.367777778,,,
b100d100.csv,b1000d10.csv,MLPClassifier(),0.398518519,,,
b100d100.csv,b1000d100.csv,MLPClassifier(),0.822962963,,,
b100d100.csv,b1000d30.csv,MLPClassifier(),0.496296296,,,
b100d100.csv,b100d10.csv,MLPClassifier(),0.447407407,,,
b100d100.csv,b100d30.csv,MLPClassifier(),0.667037037,,,
b100d100.csv,b5000d10.csv,MLPClassifier(),0.399259259,,,
b100d100.csv,b5000d100.csv,MLPClassifier(),0.79962963,,,
b100d100.csv,b5000d30.csv,MLPClassifier(),0.514444444,,,
b100d30.csv,b1000d10.csv,MLPClassifier(),0.446666667,,,
b100d30.csv,b1000d100.csv,MLPClassifier(),0.614444444,,,
b100d30.csv,b1000d30.csv,MLPClassifier(),0.4,,,
b100d30.csv,b100d10.csv,MLPClassifier(),0.39,,,
b100d30.csv,b100d100.csv,MLPClassifier(),0.811111111,,,
b100d30.csv,b5000d10.csv,MLPClassifier(),0.38962963,,,
b100d30.csv,b5000d100.csv,MLPClassifier(),0.615925926,,,
b100d30.csv,b5000d30.csv,MLPClassifier(),0.416296296,,,
b5000d10.csv,b1000d10.csv,MLPClassifier(),0.824444444,,,
b5000d10.csv,b1000d100.csv,MLPClassifier(),0.69,,,
b5000d10.csv,b1000d30.csv,MLPClassifier(),0.814444444,,,
b5000d10.csv,b100d10.csv,MLPClassifier(),0.691481481,,,
b5000d10.csv,b100d100.csv,MLPClassifier(),0.543703704,,,
b5000d10.csv,b100d30.csv,MLPClassifier(),0.72037037,,,
b5000d10.csv,b5000d100.csv,MLPClassifier(),0.665555556,,,
b5000d10.csv,b5000d30.csv,MLPClassifier(),0.76962963,,,
b5000d100.csv,b1000d10.csv,MLPClassifier(),0.72,,,
b5000d100.csv,b1000d100.csv,MLPClassifier(),0.876296296,,,
b5000d100.csv,b1000d30.csv,MLPClassifier(),0.825555556,,,
b5000d100.csv,b100d10.csv,MLPClassifier(),0.666666667,,,
b5000d100.csv,b100d100.csv,MLPClassifier(),0.684814815,,,
b5000d100.csv,b100d30.csv,MLPClassifier(),0.63,,,
b5000d100.csv,b5000d10.csv,MLPClassifier(),0.780740741,,,
b5000d100.csv,b5000d30.csv,MLPClassifier(),0.83037037,,,
b5000d30.csv,b1000d10.csv,MLPClassifier(),0.697777778,,,
b5000d30.csv,b1000d100.csv,MLPClassifier(),0.873703704,,,
b5000d30.csv,b1000d30.csv,MLPClassifier(),0.893703704,,,
b5000d30.csv,b100d10.csv,MLPClassifier(),0.543333333,,,
b5000d30.csv,b100d100.csv,MLPClassifier(),0.608518519,,,
b5000d30.csv,b100d30.csv,MLPClassifier(),0.617777778,,,
b5000d30.csv,b5000d10.csv,MLPClassifier(),0.809259259,,,
b5000d30.csv,b5000d100.csv,MLPClassifier(),0.862962963,,,
b1000d10.csv,b1000d100.csv,RandomForestClassifier(),0.721111111,,,
b1000d10.csv,b1000d30.csv,RandomForestClassifier(),0.765555556,,,
b1000d10.csv,b100d10.csv,RandomForestClassifier(),0.662592593,,,
b1000d10.csv,b100d100.csv,RandomForestClassifier(),0.761111111,,,
b1000d10.csv,b100d30.csv,RandomForestClassifier(),0.703703704,,,
b1000d10.csv,b5000d10.csv,RandomForestClassifier(),0.91962963,,,
b1000d10.csv,b5000d100.csv,RandomForestClassifier(),0.677037037,,,
b1000d10.csv,b5000d30.csv,RandomForestClassifier(),0.784814815,,,
b1000d100.csv,b1000d10.csv,RandomForestClassifier(),0.785185185,,,
b1000d100.csv,b1000d30.csv,RandomForestClassifier(),0.755555556,,,
b1000d100.csv,b100d10.csv,RandomForestClassifier(),0.711481481,,,
b1000d100.csv,b100d100.csv,RandomForestClassifier(),0.856666667,,,
b1000d100.csv,b100d30.csv,RandomForestClassifier(),0.722962963,,,
b1000d100.csv,b5000d10.csv,RandomForestClassifier(),0.763703704,,,
b1000d100.csv,b5000d100.csv,RandomForestClassifier(),0.895925926,,,
b1000d100.csv,b5000d30.csv,RandomForestClassifier(),0.841851852,,,
b1000d30.csv,b1000d10.csv,RandomForestClassifier(),0.867407407,,,
b1000d30.csv,b1000d100.csv,RandomForestClassifier(),0.86962963,,,
b1000d30.csv,b100d10.csv,RandomForestClassifier(),0.711851852,,,
